code,name,id,dis,typeTags,referencesTags,isAnalytics,kind,roots,unit
SCECHWT,Secondary Loop Entering Chilled Water Temperature,<CODE> + - + <INTEGER>,<NAME> + - + <INTEGER>,secondaryLoop|entering|chilled|water|temp|sensor,deviceRef|equipRef|enteringEquipRef|leavingEquipRef,TRUE,Number,,temperature
SCECWT,Secondary Loop Entering Condenser Water Temperature,"WTRTEMP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : WTRTEMP-1, WTRTEMP-2, etc.",<NAME> + - + <INTEGER>,secondaryLoop|entering|condenser|water|temp|sensor,deviceRef|equipRef|enteringEquipRef|leavingEquipRef,TRUE,Number,CWPL|HXW,temperature
SCEHWT,Secondary Entering Hot Water Temperature,"WTRTEMP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : WTRTEMP-1, WTRTEMP-2, etc.","Secondary Entering Hot Water Temperature or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Secondary Entering Hot Water Temperature-1, Secondary Entering Hot Water Temperature-2, etc.",secondaryLoop|entering|hot|water|temp|sensor,deviceRef|equipRef|enteringEquipRef|leavingEquipRef,TRUE,Number,HWPL,temperature
SCHWDPR,Secondary Loop Hot Water Differential Pressure,<CODE> + - + <INTEGER>,<NAME> + - + <INTEGER>,secondaryLoop|hot|water|delta|pressure|sensor,equipRef|deviceRef,FALSE,Number,,pressure
SCHWDPRSP,Secondary Loop Hot Water Differential Pressure Setpoint,<CODE> + - + <INTEGER>,<NAME> + - + <INTEGER>,secondaryLoop|hot|water|delta|pressure|sp,equipRef|deviceRef,FALSE,Number,,pressure
SCHWFL,Secondary Chilled Water Flow,,"Secondary Chilled Water Flow or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Secondary Chilled Water Flow-1, Secondary Chilled Water Flow-2, etc.",chilled|secondaryLoop|water|flow|sensor,equipRef|deviceRef,FALSE,Number,CHWPL,volumetric flow
SCLCHWT,Secondary Loop Leaving Chilled Water Temperature,<CODE> + - + <INTEGER>,<NAME> + - + <INTEGER>,secondaryLoop|leaving|chilled|water|temp|sensor,deviceRef|equipRef|enteringEquipRef|leavingEquipRef,TRUE,Number,,temperature
SCLCHWTSP,Secondary Loop Leaving Chilled Water Temperature Setpoint,<CODE> + - + <INTEGER>,<NAME> + - + <INTEGER>,secondaryLoop|chilled|leaving|water|temp|sp,equipRef|deviceRef,FALSE,Number,,temperature
SCLCWCTSP,Secondary Loop Leaving Condenser Water Cooling Temperature Setpoint,,<NAME> + - + <INTEGER>,cooling|secondaryLoop|condenser|leaving|water|temp|sp,equipRef|deviceRef,FALSE,Number,CWPL,temperature
SCLCWHTSP,Secondary Loop Leaving Condenser Water Heating Temperature Setpoint,,<NAME> + - + <INTEGER>,heating|secondaryLoop|condenser|leaving|water|temp|sp,equipRef|deviceRef,FALSE,Number,CWPL,temperature
SCLCWT,Secondary Loop Leaving Condenser Water Temperature,"WTRTEMP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : WTRTEMP-1, WTRTEMP-2, etc.",<NAME> + - + <INTEGER>,secondaryLoop|leaving|condenser|water|temp|sensor,deviceRef|equipRef|enteringEquipRef|leavingEquipRef,TRUE,Number,CWPL|HXW,temperature
SCLCWTSP,Secondary Loop Leaving Condenser Water Temperature Setpoint,,<NAME> + - + <INTEGER>,secondaryLoop|condenser|leaving|water|temp|sp,equipRef|deviceRef,FALSE,Number,CWPL|HXW,temperature
SCLENCMD,Secondary Loop Enable Command,"CMD or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : CMD-1, CMD-2, etc.",<NAME> + - + <INTEGER>,secondaryLoop|enable|cmd,deviceRef|equipRef,TRUE,Bool,CWPL,
SCLHWT,Secondary Leaving Hot Water Temperature,"WTRTEMP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : WTRTEMP-1, WTRTEMP-2, etc.","Secondary Leaving Hot Water Temperature or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Secondary Leaving Hot Water Temperature-1, Secondary Leaving Hot Water Temperature-2, etc.",secondaryLoop|leaving|hot|water|temp|sensor,deviceRef|equipRef|enteringEquipRef|leavingEquipRef,TRUE,Number,HWPL,temperature
SCLHWTSP,Secondary Leaving Hot Water Temperature Setpoint,,"Secondary Leaving Hot Water Temperature Setpoint or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Secondary Leaving Hot Water Temperature Setpoint-1, Secondary Leaving Hot Water Temperature Setpoint-2, etc.",secondaryLoop|hot|leaving|water|temp|sp,equipRef|deviceRef,FALSE,Number,HWPL,temperature
SDLD,Storage Drive Usage,,,storageDrive|load|sensor,siteRef|deviceRef|equipRef|spaceRef,TRUE,Number,,%
SDST,Smoke Detected Status,<ABBREVIATION> + <INTEGER> - e.g. SD1 or SD778,,smoke|state|sensor,deviceRef|equipRef,FALSE,Bool,,
SHDIR,Shade Direction,Defines the unique identifier of an entity in system using a Ref value type,<NAME> + - + <INTEGER>,shades|direction|sensor,equipRef|spaceRef|shadesZoneRef|deviceRef,FALSE,Str,,
SHPOS,Shade Position,Defines the unique identifier of an entity in system using a Ref value type,<NAME> + - + <INTEGER>,shades|position|sensor,equipRef|spaceRef|shadesZoneRef|deviceRef,FALSE,Number,,Percent
SHPOSCMD,Shade Position Command,Defines the unique identifier of an entity in system using a Ref value type,"Shade or Drape Position Command or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Shade Position Command-1, Position Command-2, etc.",shades|level|cmd,equipRef|spaceRef|shadesZoneRef|deviceRef,FALSE,Number,,Percent
SHSC,Shade Scene or Preset,Defines the unique identifier of an entity in system using a Ref value type,<NAME> + - + <INTEGER>,shades|scene|sp,equipRef|spaceRef|shadesZoneRef|deviceRef,FALSE,Str,,
SHTLTCMD,Shade Tilt Command,Defines the unique identifier of an entity in system using a Ref value type,"Shade Tilt Command or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Shade Tilt Command-1, Shade Tilt Command-2, etc.",shades|angle|cmd,equipRef|spaceRef|shadesZoneRef|deviceRef,FALSE,Number,,Percent
SHWFL,Secondary Hot Water Flow,<CODE> + - + <INTEGER>,<NAME> + - + <INTEGER>,hot|secondaryLoop|water|flow|sensor,equipRef|deviceRef,FALSE,Number,,volumetric flow
SSCMD,Run Command,"CMD or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : CMD-1, CMD-2, etc.","Run Command or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Run Command-1, Run Command-2, etc.",run|cmd,deviceRef|equipRef,TRUE,Bool,HWB|HWBISOV|SB|CSG|FCUVRFZC,
SSST,Run Status,"ST or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : ST-1, ST-2, etc.",<NAME> + - + <INTEGER>,state|run|sensor,deviceRef|equipRef,FALSE,Bool,GEN|HWB|HWBISOV|SB|CSG|FCUVRFZC|VFD,
SXWVCMD,6-way Valve Command,Defines the unique identifier of an entity in system using a Ref value type,<NAME> + - + <INTEGER>,sixWay|valve|cmd,equipRef,FALSE,Number,,
SXWVFB,6-way Valve Feedback,Defines the unique identifier of an entity in system using a Ref value type,<NAME> + - + <INTEGER>,sixWay|valve|sensor,equipRef,FALSE,Number,,
THERMEFF,Thermal Efficiency,,<NAME> + - + <INTEGER>,thermal|efficiency|sensor,equipRef,FALSE,Number,,
THRMEN,Thermal Energy,Defines the unique identifier of an entity in system using a Ref value type,"Custom display name for the entity. e.g. ""Forrest Hills"", ""Air Handler 1"", etc.",energy|sensor|thermal,deviceRef|equipRef,FALSE,Number,ENV|HM,kBtu
THRMPWR,Thermal Power,,<NAME> + - + <INTEGER>,power|sensor|thermal,deviceRef|equipRef,FALSE,Number,ENV|HM,kBTU/h
TLPM,Total Physical Memory Capacity,Defines the unique identifier of an entity in system using a Ref value type,<NAME> + - + <INTEGER>,physicalMemory|total|sp,deviceRef,FALSE,Number,,
TLSD,Total Storage Drive Capacity,Defines the unique identifier of an entity in system using a Ref value type,<NAME> + - + <INTEGER>,storageDrive|total|sp,deviceRef,FALSE,Number,,
TRCHWDPR,Tertiary Loop Chilled Water Differential Pressure,<CODE> + - + <INTEGER>,<NAME> + - + <INTEGER>,tertiaryLoop|chilled|water|delta|pressure|sensor,equipRef|deviceRef,FALSE,Number,,pressure
TRCHWDPRSP,Tertiary Loop Chilled Water Differential Pressure Setpoint,<CODE> + - + <INTEGER>,<NAME> + - + <INTEGER>,tertiaryLoop|chilled|water|delta|pressure|sp,equipRef|deviceRef,FALSE,Number,,pressure
TRCHWFL,Tertiary Chilled Water Flow,<CODE> + - + <INTEGER>,<NAME> + - + <INTEGER>,chilled|tertiaryLoop|water|flow|sensor,equipRef|deviceRef,FALSE,Number,,volumetric flow
TRECHWT,Tertiary Loop Entering Chilled Water Temperature,<CODE> + - + <INTEGER>,<NAME> + - + <INTEGER>,tertiaryLoop|entering|chilled|water|temp|sensor,deviceRef|equipRef|enteringEquipRef|leavingEquipRef,TRUE,Number,,temperature
TREHWT,Tertiary Loop Entering Hot Water Temperature,<CODE> + - + <INTEGER>,<NAME> + - + <INTEGER>,tertiaryLoop|entering|hot|water|temp|sensor,deviceRef|equipRef|enteringEquipRef|leavingEquipRef,TRUE,Number,,temperature
TRHWDPR,Tertiary Loop Hot Water Differential Pressure,<CODE> + - + <INTEGER>,<NAME> + - + <INTEGER>,tertiaryLoop|hot|water|delta|pressure|sensor,equipRef|deviceRef,FALSE,Number,,pressure
TRHWDPRSP,Tertiary Loop Hot Water Differential Pressure Setpoint,<CODE> + - + <INTEGER>,<NAME> + - + <INTEGER>,tertiaryLoop|hot|water|delta|pressure|sp,equipRef|deviceRef,FALSE,Number,,pressure
TRHWFL,Tertiary Hot Water Flow,<CODE> + - + <INTEGER>,<NAME> + - + <INTEGER>,hot|tertiaryLoop|water|flow|sensor,equipRef|deviceRef,FALSE,Number,,volumetric flow
TRLCHWT,Tertiary Loop Leaving Chilled Water Temperature,<CODE> + - + <INTEGER>,<NAME> + - + <INTEGER>,tertiaryLoop|leaving|chilled|water|temp|sensor,deviceRef|equipRef|enteringEquipRef|leavingEquipRef,TRUE,Number,,temperature
TRLHWT,Tertiary Loop Leaving Hot Water Temperature,<CODE> + - + <INTEGER>,<NAME> + - + <INTEGER>,tertiaryLoop|leaving|hot|water|temp|sensor,deviceRef|equipRef|enteringEquipRef|leavingEquipRef,TRUE,Number,,temperature
TSTATFLCK,Thermostat Fan Lockout,Defines the unique identifier of an entity in system using a Ref value type,"Custom display name for the entity. e.g. ""Forrest Hills"", ""Air Handler 1"", etc.",thermostat|cmd|disable|fan,equipRef,FALSE,Bool,FCUVRFZC,
TSTATLCK,Thermostat Lockout,Defines the unique identifier of an entity in system using a Ref value type,"Custom display name for the entity. e.g. ""Forrest Hills"", ""Air Handler 1"", etc.",thermostat|cmd|disable,equipRef,FALSE,Bool,FCUVRFZC,
TSTATMDLCK,Thermostat Mode Lockout,Defines the unique identifier of an entity in system using a Ref value type,"Custom display name for the entity. e.g. ""Forrest Hills"", ""Air Handler 1"", etc.",thermostat|cmd|disable|hvacMode,equipRef,FALSE,Bool,FCUVRFZC,
TSTATTLCK,Thermostat Temperature Lockout,Defines the unique identifier of an entity in system using a Ref value type,"Custom display name for the entity. e.g. ""Forrest Hills"", ""Air Handler 1"", etc.",thermostat|cmd|disable|temp,equipRef,FALSE,Bool,FCUVRFZC,
UOCCDAFLWMNSP,Unoccupied Cold Deck Air Flow Min Setpoint,"UOCCDAFLWMNSP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : UOCCDAFLWMNSP-1, UOCCDAFLWMNSP-2, etc.","Unoccupied Cold Deck Air Flow Min Setpoint or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Unoccupied Cold Deck Air Flow Min Setpoint-1, Unoccupied Cold Deck Air Flow Min Setpoint-2, etc.",coldDeck|min|unocc|air|flow|sp,equipRef,FALSE,Number,VAV,volumetric flow
UOCCDAFLWMXSP,Unoccupied Cold Deck Air Flow Max Setpoint,"UOCCDAFLWMXSP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : UOCCDAFLWMXSP-1, UOCCDAFLWMXSP-2, etc.","Unoccupied Cold Deck Air Flow Max Setpoint or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Unoccupied Cold Deck Air Flow Max Setpoint-1, Unoccupied Cold Deck Air Flow Max Setpoint-2, etc.",coldDeck|max|unocc|air|flow|sp,equipRef,FALSE,Number,VAV,volumetric flow
UOCCZDB,Unoccupied Zone Deadband,<CODE> + - + <INTEGER>,<NAME> + - + <INTEGER>,deadband|unocc|sp|zone|air|temp,,FALSE,Number,,
UOCHDAFLWMNSP,Unoccupied Hot Deck Air Flow Min Setpoint,"UOCHDAFLWMNSP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : UOCHDAFLWMNSP-1, UOCHDAFLWMNSP-2, etc.","Min Unoccupied Hot Deck Air Flow Setpoint or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Min Unoccupied Hot Deck Air Flow Setpoint-1, Min Unoccupied Hot Deck Air Flow Setpoint-2, etc.",hotDeck|min|unocc|air|flow|sp,equipRef,FALSE,Number,VAV,volumetric flow
UOCHDAFLWMXSP,Unoccupied Hot Deck Air Flow Max Setpoint,"UOCHDAFLWMXSP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : UOCHDAFLWMXSP-1, UOCHDAFLWMXSP-2, etc.","Max Unoccupied Hot Deck Air Flow Setpoint or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Max Unoccupied Hot Deck Air Flow Setpoint-1, Max Unoccupied Hot Deck Air Flow Setpoint-2, etc.",hotDeck|max|unocc|air|flow|sp,equipRef,FALSE,Number,VAV,volumetric flow
UOCIAFLWCLMNSP,Unoccupied Cooling Air Flow Min Setpoint,"UOCIAFLWCLMNSP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : UOCIAFLWCLMNSP-1, UOCIAFLWCLMNSP-2, etc.","Unoccupied Cooling Air Flow Min Setpoint or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Unoccupied Cooling Air Flow Min Setpoint-1, Unoccupied Cooling Air Flow Min Setpoint-2, etc.",cooling|inlet|min|unocc|air|flow|sp,equipRef,FALSE,Number,VAV|VAVCDAFC|VAVCO|VAVEH|VAVFPS|VAVFPP|VAVRH,volumetric flow
UOCIAFLWCLMXSP,Unoccupied Cooling Air Flow Max Setpoint,"UOCIAFLWCLMXSP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : UOCIAFLWCLMXSP-1, UOCIAFLWCLMXSP-2, etc.","Unoccupied Cooling Air Flow Max Setpoint or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Unoccupied Cooling Air Flow Max Setpoint-1, Unoccupied Cooling Air Flow Max Setpoint-2, etc.",cooling|inlet|max|unocc|air|flow|sp,equipRef,FALSE,Number,VAV|VAVCDAFC|VAVCO|VAVEH|VAVFPS|VAVFPP|VAVRH,volumetric flow
UOCIAFLWHTMNSP,Unoccupied Heating Air Flow Min Setpoint,"UOCIAFLWHTMNSP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : UOCIAFLWHTMNSP-1, UOCIAFLWHTMNSP-2, etc.","Unoccupied Heating Air Flow Min Setpoint or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Unoccupied Heating Air Flow Min Setpoint-1, Unoccupied Heating Air Flow Min Setpoint-2, etc.",heating|inlet|min|unocc|air|flow|sp,equipRef,FALSE,Number,VAV|VAVCDAFC|VAVEH|VAVHO|VAVRH,volumetric flow
UOCIAFLWHTMXSP,Unoccupied Heating Air Flow Max Setpoint,"UOCIAFLWHTMXSP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : UOCIAFLWHTMXSP-1, UOCIAFLWHTMXSP-2, etc.","Unoccupied Heating Air Flow Max Setpoint or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Unoccupied Heating Air Flow Max Setpoint-1, Unoccupied Heating Air Flow Max Setpoint-2, etc.",heating|inlet|max|unocc|air|flow|sp,equipRef,FALSE,Number,VAV|VAVCDAFC|VAVEH|VAVHO|VAVRH,volumetric flow
UOCIAFLWMNSP,Unoccupied Air Flow Min Setpoint,"UOCIAFLWMNSP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : UOCIAFLWMNSP-1, UOCIAFLWMNSP-2, etc.","Unoccupied Air Flow Min Setpoint or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Unoccupied Air Flow Min Setpoint-1, Unoccupied Air Flow Min Setpoint-2, etc.",inlet|min|unocc|air|flow|sp,equipRef,FALSE,Number,VAV|VAVCDAFC|VAVCO|VAVEH|VAVFPS|VAVFPP|VAVHO|VAVRH|VAVV,volumetric flow
UOCIAFLWMXSP,Unoccupied Air Flow Max Setpoint,"UOCIAFLWMXSP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : UOCIAFLWMXSP-1, UOCIAFLWMXSP-2, etc.","Unoccupied Air Flow Max Setpoint or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Unoccupied Air Flow Max Setpoint-1, Unoccupied Air Flow Max Setpoint-2, etc.",inlet|max|unocc|air|flow|sp,equipRef,FALSE,Number,VAVV,volumetric flow
UOCLTLVLSP,Unoccupied Light Level Setpoint,Defines the unique identifier of an entity in system using a Ref value type,<NAME> + - + <INTEGER>,unocc|light|level|sp,equipRef|spaceRef|lightingZoneRef|deviceRef,FALSE,Number,LCM,Percent
UOCZRHSP,Unoccupied Zone Relative Humidity Setpoint,"UOCZRHSP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : UOCZRHSP-1, UOCZRHSP-2, etc.","Unoccupied Zone Relative Humidity Setpoint or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Unoccupied Zone Relative Humidity Setpoint-1, Unoccupied Zone Relative Humidity Setpoint-2, etc.",unocc|zone|humidity|sp|air,,FALSE,Number,,percentage
UOCZTCLSP,Unoccupied Zone Temperature Cooling Setpoint,"UOCZTCLSP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : UOCZTCLSP-1, UOCZTCLSP-2, etc.","Unoccupied Zone Temperature Cooling Setpoint or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Unoccupied Zone Temperature Cooling Setpoint-1, Unoccupied Zone Temperature Cooling Setpoint-2, etc.",cooling|unocc|zone|air|temp|sp,equipRef,FALSE,Number,ACU|AHU|AHUWSHPDZ|AHUWSHP|RTU|EF|CHB|HP|MAU|FCU|FCUDACO|FCUVRFZC|FCUZC|FCUZCCO|FCUZCCOD|VAV|VAVCO|VAVEH|VAVFPS|VAVFPP|VAVPD|VAVPDRH|VAVRH|SAV|SAVCO|SAVRH,temperature
UOCZTHTSP,Unoccupied Zone Temperature Heating Setpoint,"UOCZTHTSP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : UOCZTHTSP-1, UOCZTHTSP-2, etc.","Unoccupied Zone Temperature Heating Setpoint or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Unoccupied Zone Temperature Heating Setpoint-1, Unoccupied Zone Temperature Heating Setpoint-2, etc.",heating|unocc|zone|air|temp|sp,equipRef,FALSE,Number,ACU|AHU|AHUWSHPDZ|AHUWSHP|RTU|CHB|HP|MAU|RADFE|FCU|FCUVRFZC|FCUZC|FCUZCHOE|VAV|VAVEH|VAVFPS|VAVFPP|VAVHO|VAVPD|VAVPDRH|VAVRH|SAVRH,temperature
VCMDCL,Valve Command Closed,"VMCDCL or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : VMCDCL-1, VMCDCL-2, etc.","Valve Command Closed or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Valve Command Closed-1, Valve Command Closed-2, etc.",closed|valve|cmd,equipRef,FALSE,Number,,
VCMDOP,Valve Command Open,"VCMDOP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : VCMDOP-1, VCMDOP-2, etc.","Valve Command Open or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Valve Command Open-1, Valve Command Open-2, etc.",open|valve|cmd,equipRef,FALSE,Number,,
VFDFREQ,VFD Frequency Feedback,,<NAME> + - + <INTEGER>,vfd|freq|sensor,deviceRef|equipRef,FALSE,Number,VFD,frequency
VFDSPCMD,VFD Output Speed,Defines the unique identifier of an entity in system using a Ref value type,<NAME> + - + <INTEGER>,vfd|cmd|speed,deviceRef|equipRef,FALSE,Number,ACU|AHU|RTU|FANW|SF|FCU|VFD,percentage
VFDSPREF,VFD Speed Reference,Defines the unique identifier of an entity in system using a Ref value type,<NAME> + - + <INTEGER>,vfd|sensor|speed,deviceRef|equipRef,FALSE,Number,ACU|AHU|RTU|FANW|SF|FCU|VFD,
VFDSSCMD,VFD Start/Stop Command,"CMD or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : CMD-1, CMD-2, etc.",<NAME> + - + <INTEGER>,run|vfd|cmd,deviceRef|equipRef,TRUE,Bool,ACU|AHU|RTU|FANW|SF|FCU|VFD,
WCD,Water Conductivity Sensor,,<NAME> + - + <INTEGER>,water|conductivity|sensor,equipRef|deviceRef,FALSE,Number,,resistance
WCDSP,Water Conductivity Setpoint,,<NAME> + - + <INTEGER>,water|conductivity|sp,equipRef|deviceRef,FALSE,Number,,resistance
WDWSW,Window Switch,Defines the unique identifier of an entity in system using a Ref value type,"Custom display name for the entity. e.g. ""Forrest Hills"", ""Air Handler 1"", etc.",window|sensor,equipRef,FALSE,Str,CHB,
WFLOW,Water Flow Rate,,,water|flow|sensor,equipRef|deviceRef,FALSE,Number,ENV|WM|CHWM|HWM|CWM|DWM|DHWM|BDWM|MUWM|WWM,volumetric flow
WFLWST,Water Flow Status,,"Water Flow Status or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Water Flow Status-1, Water Flow Status-2, etc.",water|flow|state|sensor,equipRef|deviceRef,FALSE,Bool,HWB|HWBISOV,
WLALRMH,Water Level Alarm High,,<NAME> + - + <INTEGER>,water|level|high|alarm|sensor,equipRef|deviceRef,FALSE,Bool,SEP|SMPP,
WLALRML,Water Level Alarm Low,,<NAME> + - + <INTEGER>,water|level|low|alarm|sensor,equipRef|deviceRef,FALSE,Bool,,
WLVLSP,Water Level Setpoint,,<NAME> + - + <INTEGER>,water|level|sp,equipRef|deviceRef,FALSE,Number,,
WSTWNDSPD,West Wind Speed,,<NAME> + - + <INTEGER>,west|speed|wind|sensor,siteRef|weatherStationRef,FALSE,Number,,
WTLVL,Water Level Sensor,,<NAME> + - + <INTEGER>,water|level|sensor,equipRef|deviceRef,FALSE,Number,,
WTRTEMP,Water Temperature,"WTRTEMP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : WTRTEMP-1, WTRTEMP-2, etc.",,water|temp|sensor,deviceRef|equipRef|enteringEquipRef|leavingEquipRef,TRUE,Number,,temperature
WVOL,Total Water Volume,,,water|volume|sensor|total,equipRef|deviceRef,FALSE,Number,WM|CHWM|HWM|CWM|DWM|DHWM|BDWM|MUWM|WWM,volume
ZCH2O,Zone CH2O,Defines the unique identifier of an entity in system using a Ref value type,<NAME> + - + <INTEGER>,ch2o|zone|air|concentration|sensor,deviceRef|equipRef,FALSE,Number,AQS|EQS,ppb
ZCH4,Zone CH4,Defines the unique identifier of an entity in system using a Ref value type,<NAME> + - + <INTEGER>,ch4|zone|air|concentration|sensor,deviceRef|equipRef,FALSE,Number,GDS,%LEL
ZCH4ALMSP,Zone CH4 Alarm Setpoint,Defines the unique identifier of an entity in system using a Ref value type,<NAME> + - + <INTEGER>,ch4|zone|air|concentration|alarm|sp,spaceRef|deviceRef|equipRef,FALSE,Number,GDS,%LEL
ZCO,Zone CO,Defines the unique identifier of an entity in system using a Ref value type,<NAME> + - + <INTEGER>,co|zone|air|concentration|sensor,deviceRef|equipRef,FALSE,Number,GEF|AQS|GDS|EQS,ppm
ZCO2,Zone CO2,"ZCO2 or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : ZCO2-1, ZCO2-2, etc.","Zone CO2 or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Zone CO2-1, Zone CO2-2, etc.",zone|concentration|air|co2|sensor,spaceRef|deviceRef|equipRef|dischargeEquipRef|inletEquipRef,TRUE,Number,ACU|AHU|AHUWSHPDZ|AHUWSHP|CRAC|CRAH|RTU|CHB|HP|FCU|VAV|VAVV|AQS|EQS,ppm
ZCO2SP,Zone CO2 Setpoint,"ZCO2SP or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : ZCO2SP-1, ZCO2SP-2, etc.","Zone CO2 Setpoint or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Zone CO2 Setpoint-1, Zone CO2 Setpoint-2, etc.",co2|zone|air|concentration|sp,equipRef,FALSE,Number,ACU|AHU|AHUWSHPDZ|AHUWSHP|RTU|CHB|HP|FCU|VAV|VAVV,"concentration (ppm, ...)"
ZCOALMSP,Zone CO Alarm Setpoint,Defines the unique identifier of an entity in system using a Ref value type,<NAME> + - + <INTEGER>,co|zone|air|concentration|alarm|sp,spaceRef|deviceRef|equipRef,FALSE,Number,GDS,ppm
ZCOSP,Zone CO (Carbon Monoxide) Setpoint,Defines the unique identifier of an entity in system using a Ref value type,<NAME> + - + <INTEGER>,co|zone|air|concentration|sp,equipRef,FALSE,Number,,"concentration (ppm, ...)"
ZDHRHSP,Zone Air Dehumidification Relative Humidity Setpoint,<CODE> + - + <INTEGER>,<NAME> + - + <INTEGER>,dehumidify|zone|humidity|sp|air,equipRef,FALSE,Number,,RH%
ZDPR,Zone Differential Pressure,"ZDPR or if more than 1 in the equip/device, use <CODE> + - + <INTEGER>  : ZDPR-1, ZDPR-2, etc.","Zone Differential Pressure or if more than 1 in the equip/device, use <NAME> + - + <INTEGER>  : Zone Differential Pressure-1, Zone Differential Pressure-2, etc.",zone|delta|air|pressure|sensor,equipRef,FALSE,Number,,pressure
ZDWP,Zone Dew Point,Defines the unique identifier of an entity in system using a Ref value type,"Custom display name for the entity. e.g. ""Forrest Hills"", ""Air Handler 1"", etc.",zone|air|dewPoint|sensor,equipRef,FALSE,Number,CHB,temperature
ZHUMRHSP,Zone Air Humidification Relative Humidity Setpoint,<CODE> + - + <INTEGER>,<NAME> + - + <INTEGER>,humidify|zone|humidity|sp|air,equipRef,FALSE,Number,,RH%
ZNH3,Zone NH3,Defines the unique identifier of an entity in system using a Ref value type,<NAME> + - + <INTEGER>,nh3|zone|air|concentration|sensor,deviceRef|equipRef,FALSE,Number,AQS|EQS,ppb
ZNO2,Zone NO2,Defines the unique identifier of an entity in system using a Ref value type,<NAME> + - + <INTEGER>,no2|zone|air|concentration|sensor,deviceRef|equipRef,FALSE,Number,GEF|AQS|GDS|EQS,µg/m³
ZNO2ALMSP,Zone NO2 Alarm Setpoint,Defines the unique identifier of an entity in system using a Ref value type,<NAME> + - + <INTEGER>,no2|zone|air|concentration|alarm|sp,spaceRef|deviceRef|equipRef,FALSE,Number,GDS,µg/m³
ZO3,Zone O3,Defines the unique identifier of an entity in system using a Ref value type,<NAME> + - + <INTEGER>,o3|zone|air|concentration|sensor,deviceRef|equipRef,FALSE,Number,AQS|EQS,ppb
ZOVCMD,Zone Override,Defines the unique identifier of an entity in system using a Ref value type,"Custom display name for the entity. e.g. ""Forrest Hills"", ""Air Handler 1"", etc.",zone|occupied|override|cmd,equipRef,FALSE,Bool,CHB|FCU|FCUVRFZC|VAV,
